Modus Code (V1 & V2),V2 Code (Supersedes to)
L_MODV2_SOIL_CA_023,L_MODV2_SOIL_CA_023
L_MODV2_SOIL_CA_024,L_MODV2_SOIL_CA_024
L_MODV2_SOIL_CA_025,L_MODV2_SOIL_CA_025
L_MODV2_SOIL_CA_026,L_MODV2_SOIL_CA_026
L_MODV2_SOIL_CA_027,L_MODV2_SOIL_CA_027
L_MODV2_SOIL_CA_028,L_MODV2_SOIL_CA_028
L_MODV2_SOIL_CA_029,L_MODV2_SOIL_CA_029
L_MODV2_SOIL_CA_030,L_MODV2_SOIL_CA_030
L_MODV2_SOIL_CA_031,L_MODV2_SOIL_CA_031
L_MODV2_SOIL_CA_032,L_MODV2_SOIL_CA_032
L_MODV2_SOIL_CACO3_001,L_MODV2_SOIL_CACO3_001
L_MODV2_SOIL_CACO3_002,L_MODV2_SOIL_CACO3_002
L_MODV2_SOIL_CACO3_003,L_MODV2_SOIL_CACO3_003
L_MODV2_SOIL_CACO3_004,L_MODV2_SOIL_CACO3_004
L_MODV2_SOIL_CACO3_005,L_MODV2_SOIL_CACO3_005
L_MODV2_SOIL_C_001,L_MODV2_SOIL_C_001
L_MODV2_SOIL_CMP_001,L_MODV2_SOIL_CMP_001
L_MODV2_SOIL_CMP_002,L_MODV2_SOIL_CMP_002
L_MODV2_SOIL_CMP_003,L_MODV2_SOIL_CMP_003
L_MODV2_SOIL_CMP_004,L_MODV2_SOIL_CMP_004
L_MODV2_SOIL_CMP_005,L_MODV2_SOIL_CMP_005
L_MODV2_SOIL_CMP_006,L_MODV2_SOIL_CMP_006
L_MODV2_SOIL_CMP_007,L_MODV2_SOIL_CMP_007
L_MODV2_SOIL_CMP_008,L_MODV2_SOIL_CMP_008
L_MODV2_SOIL_CMP_009,L_MODV2_SOIL_CMP_009
L_MODV2_SOIL_CMP_010,L_MODV2_SOIL_CMP_010
L_MODV2_SOIL_CMP_011,L_MODV2_SOIL_CMP_011
L_MODV2_SOIL_CMP_012,L_MODV2_SOIL_CMP_012
